REGION TYPE,YEAR,WEEK,TOTAL SPECIMENS,A (2009 H1N1),A (H3),A (no subtype),B,H3N2v,A (H5),CTR_A (2009 H1N1),CTR_A (H3),CTR_A_not_determined,CTR_B,CTR_H3N2v,CTR_A (H5)
National,2003,24,683,0,3,0,4,0,0,0,0.004392387,0,0.005856515,0,0
National,2003,25,551,0,1,1,2,0,0,0,0.001814882,0.001814882,0.003629764,0,0
National,2003,26,439,0,1,0,0,0,0,0,0.002277904,0,0,0,0
National,2003,27,643,0,1,0,0,0,0,0,0.00155521,0,0,0,0
National,2003,28,632,0,2,1,0,0,0,0,0.003164557,0.001582278,0,0,0
National,2003,29,697,0,4,0,0,0,0,0,0.005738881,0,0,0,0
National,2003,30,636,0,4,0,0,0,0,0,0.006289308,0,0,0,0
National,2003,31,632,0,7,0,1,0,0,0,0.011075949,0,0.001582278,0,0
National,2003,32,632,0,2,0,0,0,0,0,0.003164557,0,0,0,0
National,2003,33,761,0,2,1,0,0,0,0,0.002628121,0.00131406,0,0,0
National,2003,34,649,0,0,0,0,0,0,0,0,0,0,0,0
National,2003,35,672,0,0,0,0,0,0,0,0,0,0,0,0
National,2003,36,512,0,0,2,0,0,0,0,0,0.00390625,0,0,0
National,2003,37,604,0,1,0,0,0,0,0,0.001655629,0,0,0,0
National,2003,38,535,0,1,1,0,0,0,0,0.001869159,0.001869159,0,0,0
National,2003,39,414,0,0,0,0,0,0,0,0,0,0,0,0
National,2003,40,1430,0,2,19,1,0,0,0,0.001398601,0.013286713,0.000699301,0,0
National,2003,41,1682,0,3,74,0,0,0,0,0.001783591,0.043995244,0,0,0
National,2003,42,2176,0,17,235,1,0,0,0,0.0078125,0.107996324,0.000459559,0,0
National,2003,43,2568,0,56,398,4,0,0,0,0.021806854,0.154984424,0.001557632,0,0
National,2003,44,2753,0,100,435,0,0,0,0,0.03632401,0.158009444,0,0,0
National,2003,45,3553,0,273,585,3,0,0,0,0.076836476,0.164649592,0.000844357,0,0
National,2003,46,4595,0,381,908,2,0,0,0,0.082916213,0.197606094,0.000435256,0,0
National,2003,47,5942,0,585,1375,8,0,0,0,0.0984517,0.231403568,0.001346348,0,0
National,2003,48,6479,0,489,1752,10,0,0,0,0.07547461,0.270412101,0.001543448,0,0
National,2003,49,9598,0,977,2260,32,0,0,0,0.10179204,0.235465722,0.003334028,0,0
National,2003,50,12422,0,1401,2660,29,0,0,0,0.112783771,0.21413621,0.002334568,0,0
National,2003,51,11783,0,1084,2525,20,0,0,0,0.091996945,0.214291776,0.001697361,0,0
National,2003,52,9748,0,569,1826,16,0,0,0,0.058370948,0.187320476,0.001641362,0,0
National,2003,53,8461,0,463,1226,12,0,0,0,0.054721664,0.14490013,0.001418272,0,0
National,2004,1,6936,0,280,573,9,0,0,0,0.040369089,0.082612457,0.001297578,0,0
National,2004,2,5411,0,169,331,5,0,0,0,0.031232674,0.061171687,0.000924044,0,0
National,2004,3,4329,0,96,161,3,0,0,0,0.022176022,0.037191037,0.000693001,0,0
National,2004,4,4166,0,93,70,3,0,0,0,0.022323572,0.016802688,0.000720115,0,0
National,2004,5,3661,0,46,58,2,0,0,0,0.012564873,0.015842666,0.000546299,0,0
National,2004,6,3530,0,24,36,5,0,0,0,0.006798867,0.0101983,0.001416431,0,0
National,2004,7,3136,0,29,19,8,0,0,0,0.009247449,0.006058673,0.00255102,0,0
National,2004,8,2559,0,16,10,12,0,0,0,0.006252442,0.003907776,0.004689332,0,0
National,2004,9,2651,0,4,6,8,0,0,0,0.001508865,0.002263297,0.003017729,0,0
National,2004,10,2369,0,2,6,6,0,0,0,0.000844238,0.002532714,0.002532714,0,0
National,2004,11,2239,0,4,7,2,0,0,0,0.001786512,0.003126396,0.000893256,0,0
National,2004,12,1801,0,5,4,15,0,0,0,0.002776235,0.002220988,0.008328706,0,0
National,2004,13,1850,0,3,5,9,0,0,0,0.001621622,0.002702703,0.004864865,0,0
